ID,Name,Year Published,Min Players,Max Players,Play Time,Min Age,Users Rated,Rating Average,BGG Rank,Complexity Average,Owned Users,Mechanics,Domains
139899.0,VivaJava: The Coffee Game: The Dice Game,2014.0,1,4,40,10,1875,6.63744,1965,1.775,3403.0,"Dice Rolling, Modular Board, Paper-and-Pencil, Push Your Luck, Set Collection",Family Games
301255.0,Whistle Mountain,2020.0,2,4,90,14,546,7.96483,1966,2.88,1253.0,"Tile Placement, Variable Player Powers, Worker Placement",Unknown
269968.0,Exit: The Game - The Haunted Roller Coaster,2019.0,1,4,90,10,845,7.29926,1967,2.0,1847.0,Cooperative Game,Unknown
256066.0,"Warhammer 40,000: Kill Team",2018.0,2,4,60,12,664,7.87894,1968,3.32,1660.0,"Dice Rolling, Line of Sight, Measurement Movement, Simulation, Variable Player Powers",Wargames
36400.0,The Guns of Gettysburg,2013.0,2,4,180,13,609,7.81435,1969,3.7553,1829.0,"Action Points, Area Movement, Secret Unit Deployment, Simulation",Wargames
39206.0,Tac Tac Jack,2008.0,2,7,10,5,3460,6.41461,1970,1.0385,5066.0,Physical Removal,"Family Games, Party Games"
145203.0,Prosperity,2013.0,2,4,60,13,1681,6.70244,1971,2.5619,2806.0,"Card Drafting, Drafting, Income, Tile Placement, Track Movement, Turn Order: Progressive",Strategy Games
103686.0,Mundus Novus,2011.0,2,6,60,14,1725,6.68615,1972,2.1863,2349.0,"Card Drafting, Hand Management, Set Collection, Trading","Family Games, Strategy Games"
199904.0,Pericles: The Peloponnesian Wars,2017.0,1,4,360,12,612,7.92156,1973,4.1833,1940.0,"Area Majority / Influence, Dice Rolling, Hand Management, Point to Point Movement, Simulation, Simultaneous Action Selection, Solo / Solitaire Game",Wargames
281960.0,Kingdomino Duel,2019.0,2,2,20,8,1174,6.94736,1974,1.7222,2969.0,"Dice Rolling, Paper-and-Pencil",Unknown
77.0,EastFront,1991.0,2,2,240,12,663,7.67584,1975,3.6111,1116.0,"Dice Rolling, Hexagon Grid, Secret Unit Deployment, Simulation",Wargames
19995.0,Canal Mania,2006.0,2,5,90,12,1237,6.88509,1976,2.9,1329.0,"Card Drafting, Network and Route Building, Pick-up and Deliver, Tile Placement",Strategy Games
245271.0,Forbidden Sky,2018.0,2,5,60,10,2234,6.58118,1977,2.6,7109.0,"Action Points, Cooperative Game, Modular Board, Tile Placement, Variable Player Powers","Family Games, Strategy Games"
163841.0,18CZ,2017.0,2,6,250,12,556,7.87649,1978,4.2273,1231.0,"Network and Route Building, Stock Holding, Tile Placement",Strategy Games
81453.0,Famiglia,2010.0,2,2,30,10,2973,6.44864,1979,1.7476,4437.0,"Action Retrieval, Card Drafting, Deck Bag and Pool Building, Hand Management","Family Games, Strategy Games"
691.0,Timbuktu,1993.0,3,5,60,10,1742,6.6705,1980,2.786,2195.0,"Hand Management, Memory, Simultaneous Action Selection",Strategy Games
215613.0,Tao Long: The Way of the Dragon,2017.0,2,2,30,14,1260,6.94553,1981,2.625,3657.0,"Grid Movement, Mancala, Modular Board, Point to Point Movement",Abstract Games
22897.0,Dreamblade,2006.0,2,2,60,13,977,7.17889,1982,2.695,1244.0,"Area Majority / Influence, Dice Rolling",Customizable Games
770.0,Loot,1992.0,2,8,20,10,5938,6.2958,1983,1.3792,10795.0,"Card Play Conflict Resolution, Hand Management, Team-Based Game",Family Games
131835.0,Boss Monster: The Dungeon Building Card Game,2013.0,2,4,30,13,13850,6.28564,1984,1.8408,27731.0,"Hand Management, Player Elimination, Take That, Variable Player Powers",Family Games
45748.0,Carcassonne: Wheel of Fortune,2009.0,2,5,30,8,1114,7.0326,1985,2.0469,2860.0,"Area Majority / Influence, Tile Placement",Family Games
201248.0,Evolution: The Beginning,2016.0,2,5,30,8,1811,6.69077,1986,1.7647,4408.0,"Hand Management, Simulation",Family Games
118705.0,Ghost Blitz 2,2012.0,2,8,30,8,1601,6.76883,1987,1.1935,2903.0,Pattern Recognition,"Family Games, Party Games"
228411.0,Iron Curtain,2017.0,2,2,30,10,913,7.18779,1988,2.1071,1889.0,"Area Majority / Influence, Campaign / Battle Card Driven, Hand Management",Strategy Games
124965.0,Dungeon Command: Heart of Cormyr,2012.0,2,2,90,12,858,7.38738,1989,2.5882,2328.0,"Action Points, Area Movement, Campaign / Battle Card Driven, Hand Management",Customizable Games
16366.0,Funny Friends,2005.0,2,6,60,16,2470,6.51166,1990,2.2724,3294.0,"Auction/Bidding, Card Drafting, Hand Management, Simulation","Strategy Games, Thematic Games"
1042.0,Dragon's Gold,2001.0,3,6,45,12,3072,6.43974,1991,1.6933,4410.0,"Hand Management, Set Collection, Take That, Trading",Family Games
172547.0,Queen's Architect,2015.0,2,4,60,10,1217,6.90746,1992,2.7797,2445.0,"Point to Point Movement, Rondel, Set Collection, Worker Placement",Strategy Games
199793.0,Dokmus,2016.0,2,4,40,10,1006,7.08006,1993,2.1111,1453.0,"Area Majority / Influence, Card Drafting, Grid Movement, Variable Player Powers","Abstract Games, Strategy Games"
154875.0,"Silent Victory: U.S. Submarines in the Pacific, 1941-45",2016.0,1,2,180,12,627,8.05348,1994,2.9583,1983.0,"Dice Rolling, Push Your Luck, Simulation",Wargames
16991.0,Khet: The Laser Game,2005.0,2,2,20,9,2651,6.52762,1995,2.5342,3974.0,Grid Movement,Abstract Games
32944.0,Neue Heimat,2007.0,2,5,45,10,778,7.30024,1996,2.6774,535.0,Auction/Bidding,Strategy Games
248861.0,Metro X,2018.0,1,99,20,8,828,7.23903,1997,1.9,1709.0,"Bingo, Network and Route Building, Paper-and-Pencil, Solo / Solitaire Game",Unknown
157789.0,Pandemic: Contagion,2014.0,2,5,30,14,3098,6.44052,1998,1.8947,7019.0,"Area Majority / Influence, Hand Management",Family Games
80771.0,Dungeon Raiders,2011.0,3,5,60,8,1876,6.69268,1999,1.4105,2747.0,"Hand Management, Player Elimination, Simultaneous Action Selection, Take That, Variable Player Powers","Family Games, Thematic Games"
66587.0,GOSU,2010.0,2,4,45,10,2503,6.53686,2000,2.4022,2859.0,"Catch the Leader, Hand Management, Take That, Team-Based Game",Strategy Games
271615.0,The Quest for El Dorado: The Golden Temples,2019.0,2,4,60,10,561,7.84374,2001,1.875,1744.0,"Card Drafting, Deck Bag and Pool Building, Grid Movement, Hand Management, Modular Board, Pick-up and Deliver, Race",Family Games
234621.0,Tybor the Builder,2017.0,2,4,30,8,1045,7.01045,2002,1.963,2625.0,"Card Drafting, Contracts, Melding and Splaying, Scenario / Mission / Campaign Game, Set Collection",Strategy Games
145633.0,Ascension: Apprentice Edition,2013.0,2,2,30,13,1016,7.10707,2003,1.9565,2301.0,"Card Drafting, Deck Bag and Pool Building, Hand Management",Strategy Games
21791.0,Masons,2006.0,2,4,45,8,2403,6.50699,2004,2.1354,2950.0,"Dice Rolling, Hand Management",Strategy Games
240271.0,Core Space,2019.0,1,6,180,14,648,8.92881,2005,3.0476,1139.0,"Cooperative Game, Dice Rolling, Die Icon Resolution, Modular Board, Role Playing, Scenario / Mission / Campaign Game, Semi-Cooperative Game, Variable Set-up",Thematic Games
170587.0,Don't Mess with Cthulhu,2014.0,4,6,30,10,1276,6.88352,2006,1.125,1944.0,"Team-Based Game, Traitor Game",Party Games
215463.0,Tokyo Highway,2016.0,2,2,50,8,1524,6.76928,2007,1.4815,2595.0,"Network and Route Building, Stacking and Balancing",Family Games
124827.0,Space Cadets: Away Missions,2015.0,1,6,120,10,792,7.37671,2008,2.5789,2024.0,"Action Points, Cooperative Game, Dice Rolling, Modular Board, Variable Player Powers",Thematic Games
142296.0,Funemployed,2013.0,3,20,30,13,1587,6.76769,2009,1.1892,3489.0,"Acting, Card Drafting, Player Judge, Role Playing, Storytelling",Party Games
19427.0,Gemblo,2003.0,2,6,30,6,1409,6.81382,2010,1.8923,1583.0,"Grid Coverage, Hand Management, Hexagon Grid, Tile Placement",Abstract Games
78733.0,Key Market,2010.0,2,4,90,12,705,7.41169,2011,3.5122,874.0,"Area Majority / Influence, Area Movement, Hand Management, Market, Modular Board, Tile Placement, Trading, Worker Placement",Strategy Games
2529.0,Flat Top,1977.0,2,2,360,12,871,7.3329,2012,4.2353,2188.0,"Dice Rolling, Grid Movement, Hexagon Grid, Movement Points, Multiple Maps, Scenario / Mission / Campaign Game, Secret Unit Deployment, Simulation, Variable Set-up",Wargames
11229.0,Star Wars Miniatures,2004.0,2,2,60,12,1562,6.88251,2013,2.314,2668.0,"Dice Rolling, Modular Board, Role Playing",Customizable Games
118418.0,Divinare,2012.0,2,4,30,13,1525,6.72685,2014,1.7736,1797.0,"Betting and Bluffing, Card Drafting, Hand Management, Memory",Family Games
4491.0,Cave Troll,2002.0,2,4,60,10,3612,6.40669,2015,1.9784,5820.0,"Action Points, Area Majority / Influence, Hand Management, Point to Point Movement, Variable Player Powers","Strategy Games, Thematic Games"
8095.0,Prophecy,2002.0,2,5,180,12,1882,6.6574,2016,2.6327,2675.0,"Card Drafting, Dice Rolling, Point to Point Movement, Role Playing, Variable Player Powers",Thematic Games
125046.0,Fantastiqa: The Rucksack Edition,2012.0,2,4,60,8,1110,6.9799,2017,2.3896,1959.0,"Deck Bag and Pool Building, Hand Management, Point to Point Movement, Rock-Paper-Scissors, Set Collection, Team-Based Game",Family Games
37120.0,Pack & Stack,2008.0,3,6,45,10,2907,6.44885,2018,1.2824,3120.0,"Dice Rolling, Simultaneous Action Selection",Family Games
282414.0,Pharaon,2019.0,1,5,75,12,722,7.4866,2019,2.6667,1134.0,"Modular Board, Solo / Solitaire Game, Variable Player Powers, Variable Set-up, Worker Placement",Strategy Games
192455.0,First Martians: Adventures on the Red Planet,2017.0,1,4,90,10,2902,6.53876,2020,4.1676,9309.0,"Cooperative Game, Dice Rolling, Modular Board, Scenario / Mission / Campaign Game, Storytelling, Variable Player Powers, Worker Placement",Thematic Games
37196.0,Sorry! Sliders,2008.0,1,4,30,6,3649,6.37264,2021,1.0623,5460.0,Flicking,Family Games
176530.0,Xenon Profiteer,2015.0,2,4,30,10,823,7.24138,2022,2.1364,1272.0,"Card Drafting, Deck Bag and Pool Building, Hand Management",Strategy Games
232666.0,Robin Hood and the Merry Men,2018.0,1,5,90,13,1402,6.88282,2023,3.6923,3841.0,"Card Drafting, Dice Rolling, Push Your Luck, Set Collection, Solo / Solitaire Game, Variable Player Powers, Worker Placement","Strategy Games, Thematic Games"
269603.0,Minecraft: Builders & Biomes,2019.0,2,4,60,10,1012,7.10367,2024,2.0,2517.0,"Action Points, Deck Bag and Pool Building, Drafting, End Game Bonuses, Grid Movement, Layering, Tile Placement",Family Games
231280.0,Harvest Dice,2017.0,2,4,30,8,1607,6.7184,2025,1.2414,3082.0,"Dice Rolling, Drafting, Increase Value of Unchosen Resources, Paper-and-Pencil, Pattern Building, Set Collection",Family Games
17161.0,Tempus,2006.0,3,5,120,14,2536,6.48625,2026,2.7964,2961.0,"Auction/Bidding, Grid Movement, Hand Management, Modular Board",Strategy Games
200890.0,Pixie Queen,2017.0,2,5,120,12,936,7.1842,2027,3.1905,1545.0,"Auction/Bidding, Worker Placement",Strategy Games
90305.0,Cargo Noir,2011.0,2,5,90,8,2781,6.46378,2028,2.092,3775.0,"Auction/Bidding, Set Collection, Worker Placement",Family Games
196496.0,Warfighter: The WWII Tactical Combat Card Game,2016.0,1,6,90,0,648,7.87036,2029,3.0882,1748.0,"Action Points, Campaign / Battle Card Driven, Cooperative Game, Dice Rolling, Hand Management, Solo / Solitaire Game",Wargames
281152.0,On the Underground: London/Berlin,2019.0,2,5,60,14,729,7.39574,2030,2.4211,1602.0,"Action Points, Action Queue, Network and Route Building, Point to Point Movement",Strategy Games
156501.0,Greenland,2014.0,1,3,120,12,1055,7.01353,2031,3.2247,3196.0,"Auction/Bidding, Dice Rolling, Simulation, Solo / Solitaire Game, Worker Placement",Thematic Games
231038.0,Dreamscape,2019.0,1,4,90,10,750,7.61027,2032,3.125,1421.0,"Action Points, Pattern Building, Point to Point Movement, Set Collection, Turn Order: Stat-Based",Strategy Games
287084.0,Oriflamme,2019.0,3,5,30,10,841,7.30417,2033,1.5312,1613.0,"Action Queue, Betting and Bluffing, Card Play Conflict Resolution, Hand Management",Unknown
145645.0,Le Fantôme de l'Opéra,2013.0,2,2,30,9,1049,7.01467,2034,2.1944,1614.0,"Grid Movement, Variable Player Powers","Family Games, Strategy Games"
40381.0,Modern Art Card Game,2008.0,2,5,30,8,1814,6.62803,2035,1.6424,3344.0,"Commodity Speculation, Hand Management",Family Games
128445.0,Darkest Night,2012.0,1,4,150,12,985,7.1146,2036,2.7879,1769.0,"Cooperative Game, Dice Rolling, Variable Player Powers",Thematic Games
293296.0,Splendor: Marvel,2020.0,2,4,30,10,609,7.78686,2037,1.75,1822.0,"Card Drafting, Contracts, Set Collection",Unknown
1044.0,Gunslinger,1982.0,2,7,90,12,994,7.13062,2038,3.2927,2034.0,"Action Queue, Grid Movement, Hexagon Grid, Line of Sight, Modular Board, Scenario / Mission / Campaign Game, Simulation, Simultaneous Action Selection, Three Dimensional Movement, Variable Player Powers, Variable Set-up","Thematic Games, Wargames"
798.0,Ace of Aces: Handy Rotary Series,1980.0,2,2,20,10,1101,7.02678,2039,1.7522,1679.0,"Simulation, Simultaneous Action Selection",Wargames
10550.0,Big Boggle,1979.0,2,8,10,8,1362,6.85642,2040,1.5288,2467.0,Pattern Recognition,Family Games
23107.0,Drakon (Third Edition),2006.0,2,6,40,10,2710,6.49191,2041,1.8194,3012.0,"Grid Movement, Modular Board, Network and Route Building, Tile Placement, Variable Player Powers","Family Games, Strategy Games"
103649.0,The City,2011.0,2,5,30,10,2098,6.54823,2042,1.5578,2943.0,"Hand Management, Simultaneous Action Selection",Family Games
8107.0,Risk: The Lord of the Rings Trilogy Edition,2003.0,2,4,180,9,3428,6.51952,2043,2.3551,7389.0,"Area Majority / Influence, Area Movement, Campaign / Battle Card Driven, Dice Rolling, Team-Based Game",Thematic Games
229218.0,A Game of Thrones: Catan - Brotherhood of the Watch,2017.0,3,4,75,14,1067,7.16493,2044,2.5294,3485.0,"Dice Rolling, Hand Management, Modular Board, Network and Route Building, Trading",Unknown
122588.0,Dungeon Command: Sting of Lolth,2012.0,2,2,90,12,896,7.316,2045,2.6346,2295.0,"Action Points, Area Movement, Campaign / Battle Card Driven, Hand Management",Customizable Games
205867.0,Bohnanza: The Duel,2016.0,2,2,45,12,1165,6.92264,2046,2.0606,2583.0,"Hand Management, Pattern Building, Set Collection, Trading",Family Games
198138.0,Enchanters,2016.0,2,4,60,14,1003,7.12641,2047,1.8788,2166.0,"Card Drafting, Set Collection",Family Games
200454.0,Planetarium,2017.0,1,4,45,10,1084,7.03056,2048,2.0732,2229.0,"Hand Management, Point to Point Movement, Set Collection","Strategy Games, Thematic Games"
41429.0,Band of Brothers: Screaming Eagles,2011.0,2,2,90,12,598,7.77843,2049,2.7639,1569.0,"Dice Rolling, Hexagon Grid, Modular Board",Wargames
200934.0,Coldwater Crown,2017.0,1,4,90,13,799,7.39023,2050,2.2353,1437.0,"Set Collection, Worker Placement",Strategy Games
183284.0,Factory Funner,2016.0,1,5,40,11,763,7.31661,2051,2.1667,1333.0,"Hexagon Grid, Network and Route Building, Tile Placement",Strategy Games
231567.0,Now Boarding,2018.0,2,5,60,10,927,7.1156,2052,2.2,2283.0,"Cooperative Game, Pick-up and Deliver, Simultaneous Action Selection, Variable Player Powers",Family Games
184459.0,Ave Roma,2016.0,2,5,120,12,858,7.20498,2053,3.7636,1406.0,"Set Collection, Variable Phase Order, Variable Player Powers, Worker Placement",Strategy Games
204286.0,Big Trouble in Little China: The Game,2018.0,1,4,120,14,718,7.7017,2054,2.931,1767.0,"Action Points, Cooperative Game, Dice Rolling, Point to Point Movement, Role Playing, Storytelling, Variable Phase Order, Variable Player Powers",Thematic Games
247104.0,Blitz Bowl,2018.0,2,2,60,8,559,7.9706,2055,2.1875,1254.0,"Dice Rolling, Grid Movement, Variable Player Powers",Strategy Games
20.0,Full Metal Planète,1988.0,2,4,90,12,719,7.49642,2056,3.1639,957.0,"Action Points, Dice Rolling, Hexagon Grid",Strategy Games
158340.0,Lost Legacy: Flying Garden,2014.0,2,4,10,10,1541,6.71168,2057,1.3387,3609.0,"Hand Management, Memory, Player Elimination",Unknown
162.0,The Awful Green Things From Outer Space,1979.0,2,2,90,12,2540,6.51976,2058,1.8705,4531.0,"Area Movement, Dice Rolling, Movement Points, Simulation","Thematic Games, Wargames"
38506.0,Witch of Salem,2008.0,2,4,60,10,1821,6.64574,2059,2.4932,2582.0,"Action Retrieval, Communication Limits, Cooperative Game, Dice Rolling, Set Collection","Strategy Games, Thematic Games"
128931.0,Noblemen,2012.0,3,5,120,12,1090,6.93419,2060,3.0729,1748.0,"Card Drafting, Tile Placement",Strategy Games
38309.0,God's Playground,2009.0,3,3,180,0,698,7.42345,2061,3.6364,916.0,"Area Majority / Influence, Auction/Bidding, Dice Rolling",Strategy Games
209325.0,The Game: Extreme,2016.0,1,5,30,8,1040,6.99906,2062,1.375,2292.0,"Cooperative Game, Hand Management",Unknown
18866.0,Shear Panic,2005.0,2,4,45,10,3680,6.36769,2063,2.2231,5353.0,"Dice Rolling, Grid Movement, Hand Management, Pattern Building",Family Games
193621.0,Joking Hazard,2016.0,3,10,90,18,4388,6.40966,2064,1.0351,10339.0,"Hand Management, Player Judge, Simultaneous Action Selection",Party Games
32484.0,The Battle for Hill 218,2007.0,2,2,15,8,1757,6.62184,2065,1.7076,2137.0,"Hand Management, Take That, Tile Placement",Strategy Games
214484.0,HEXplore It: The Valley of the Dead King,2017.0,1,7,180,12,663,7.76549,2066,3.1667,1637.0,"Cooperative Game, Dice Rolling, Grid Movement, Modular Board, Push Your Luck, Role Playing",Thematic Games
19643.0,World of Warcraft Trading Card Game,2006.0,2,2,20,12,1870,6.70076,2067,2.5731,3019.0,"Hand Management, Variable Player Powers",Customizable Games
239840.0,Micropolis,2018.0,2,6,30,8,1267,6.85333,2068,1.75,2062.0,"Card Drafting, Set Collection, Tile Placement",Family Games
531.0,Merchants of Amsterdam,2000.0,3,5,60,10,1554,6.71451,2069,2.6319,2318.0,"Area Majority / Influence, Auction/Bidding, Auction: Dexterity, Auction: Dutch, Tile Placement",Strategy Games
168054.0,Grifters,2015.0,2,4,30,14,1379,6.79924,2070,1.7742,3051.0,"Deck Bag and Pool Building, Hand Management, Set Collection, Take That",Thematic Games
251293.0,Megaland,2018.0,2,5,20,8,1501,6.76285,2071,1.9,3685.0,Push Your Luck,Unknown
32674.0,Monsterpocalypse,2008.0,2,4,60,12,977,7.16768,2072,3.0517,1706.0,"Dice Rolling, Variable Phase Order, Variable Player Powers",Customizable Games
244.0,Circus Maximus,1979.0,2,8,120,12,1579,6.74029,2073,2.6485,2873.0,"Action Points, Action Queue, Betting and Bluffing, Dice Rolling, Grid Movement, Hexagon Grid, Paper-and-Pencil, Player Elimination, Push Your Luck, Scenario / Mission / Campaign Game, Variable Player Powers","Strategy Games, Thematic Games"
214293.0,Mountains of Madness,2017.0,3,5,90,12,2282,6.56011,2074,2.0938,4444.0,"Communication Limits, Cooperative Game, Dice Rolling, Grid Movement, Hand Management, Role Playing",Party Games
268201.0,Dice Throne,2018.0,2,6,40,8,604,7.82922,2075,2.1667,753.0,"Dice Rolling, Take That, Variable Player Powers",Family Games
252556.0,Bosk,2019.0,2,4,40,13,1012,7.09076,2076,2.0833,2113.0,"Area Majority / Influence, Bias, Hand Management",Abstract Games
3972.0,Catan: Portable Edition,2002.0,3,4,90,10,1475,6.76241,2077,2.2535,3353.0,"Dice Rolling, Hand Management, Modular Board, Network and Route Building, Trading","Family Games, Strategy Games"
8730.0,Flying Colors,2005.0,1,4,240,12,718,7.49888,2078,3.0196,2230.0,"Dice Rolling, Grid Movement, Hexagon Grid, Simulation",Wargames
245045.0,Deckscape: Heist in Venice,2018.0,1,6,90,12,1291,6.78856,2079,1.7619,2526.0,"Cooperative Game, Memory, Variable Player Powers",Thematic Games
9364.0,Doppelkopf,1895.0,3,6,120,7,693,7.51379,2080,2.9242,824.0,"Auction/Bidding, Team-Based Game, Trick-taking",Family Games
252399.0,Vast: The Mysterious Manor,2019.0,1,5,120,13,642,7.64847,2081,3.7576,2683.0,"Action Points, Grid Movement, Hand Management, Modular Board, Tile Placement, Variable Player Powers",Strategy Games
91523.0,Mondo,2011.0,1,4,30,8,2453,6.50198,2082,1.8077,2915.0,"Pattern Building, Tile Placement",Family Games
130060.0,Ohne Furcht und Adel,2012.0,2,7,60,10,1059,7.05489,2083,2.3929,2719.0,"Card Drafting, Variable Phase Order, Variable Player Powers",Unknown
191572.0,Animals on Board,2016.0,2,4,30,8,1910,6.5679,2084,1.5172,2637.0,"I Cut You Choose, Set Collection",Family Games
256.0,Mississippi Queen,1997.0,3,5,45,10,3842,6.33791,2085,1.6915,5679.0,"Grid Movement, Map Addition, Modular Board, Pick-up and Deliver, Race",Family Games
31479.0,Ubongo Extreme,2007.0,2,4,30,8,1301,6.80124,2086,1.871,1793.0,Pattern Building,"Abstract Games, Family Games"
40398.0,Monopoly Deal Card Game,2008.0,2,5,15,8,8747,6.28789,2087,1.3327,17003.0,"Hand Management, Set Collection, Take That",Family Games
2533.0,Kupferkessel Co.,2001.0,2,2,30,8,1103,6.90518,2088,1.6617,1362.0,"Memory, Modular Board, Set Collection","Family Games, Strategy Games"
284584.0,Troyes Dice,2020.0,1,10,30,12,681,7.46937,2089,2.2593,1720.0,"Dice Rolling, Paper-and-Pencil",Unknown
173761.0,Telestrations After Dark,2015.0,4,8,30,17,1086,7.05818,2090,1.0,2896.0,"Line Drawing, Paper-and-Pencil",Unknown
5867.0,10 Days in Europe,2002.0,2,4,30,10,1884,6.59888,2091,1.341,2273.0,"Hand Management, Network and Route Building",Family Games
40832.0,Keltis: Das Kartenspiel,2009.0,2,4,20,8,1576,6.68634,2092,1.4958,2483.0,"Hand Management, Set Collection",Family Games
3870.0,7 Ages,2004.0,2,7,480,14,1016,7.07077,2093,3.9388,1414.0,"Area Movement, Simulation, Variable Player Powers",Strategy Games
62871.0,Zombie Dice,2010.0,2,99,20,10,16180,6.21291,2094,1.0999,30632.0,"Dice Rolling, Push Your Luck, Re-rolling and Locking",Party Games
119637.0,Zug um Zug: Deutschland,2012.0,2,5,60,8,647,7.57823,2095,1.88,1239.0,"Connections, Hand Management, Network and Route Building, Set Collection",Family Games
286.0,Machiavelli,1977.0,4,8,480,12,1035,7.09433,2096,3.219,2040.0,"Area Movement, Player Elimination, Simultaneous Action Selection, Variable Player Powers",Strategy Games
1484.0,Clue: The Great Museum Caper,1991.0,2,7,30,10,1470,6.75935,2097,1.9291,2608.0,"Hidden Movement, Secret Unit Deployment, Square Grid, Team-Based Game",Family Games
2476.0,Industrial Waste,2001.0,2,4,60,12,1494,6.69688,2098,2.6276,1367.0,"Auction/Bidding, Card Drafting, Hand Management",Strategy Games
234948.0,Prehistory,2018.0,2,4,120,12,750,7.33879,2099,3.9565,1573.0,"Area Majority / Influence, Modular Board, Set Collection, Tile Placement, Worker Placement",Strategy Games
173200.0,Epic Spell Wars of the Battle Wizards: Rumble at Castle Tentakill,2015.0,2,6,45,15,1905,6.68113,2100,1.5789,5073.0,"Dice Rolling, Hand Management, Take That",Party Games
196354.0,Era of Tribes,2019.0,1,4,180,14,582,8.07674,2101,4.2297,1096.0,"Area Majority / Influence, Area Movement, Dice Rolling, Variable Phase Order, Worker Placement",Strategy Games
132544.0,Tesla vs. Edison: War of Currents,2015.0,2,5,90,14,1460,6.71788,2102,3.233,3324.0,"Action Points, Commodity Speculation, Hand Management, Investment, Network and Route Building, Stock Holding, Variable Player Powers",Strategy Games
219101.0,Pavlov's House,2018.0,1,3,75,12,539,8.07041,2103,2.5833,1577.0,"Action Points, Campaign / Battle Card Driven, Cooperative Game, Dice Rolling, Simulation, Solo / Solitaire Game",Wargames
161226.0,The Builders: Antiquity,2015.0,2,4,30,10,1394,6.74543,2104,1.918,2927.0,"Action Points, Card Drafting, Set Collection",Family Games
260180.0,Project L,2020.0,1,4,40,13,636,7.64856,2105,1.6667,1228.0,"Action Points, Card Drafting, Pattern Building, Tile Placement",Unknown
1423.0,Storm over Arnhem,1981.0,2,2,300,12,870,7.1971,2106,2.935,2047.0,"Area Movement, Area-Impulse, Dice Rolling, Movement Points, Simulation",Wargames
8195.0,Viva Topo!,2002.0,2,4,30,4,1244,6.84449,2107,1.0874,2001.0,"Push Your Luck, Race, Roll / Spin and Move, Track Movement",Children's Games
4209.0,Monza,2000.0,2,6,10,5,1826,6.60357,2108,1.0612,3283.0,"Dice Rolling, Race, Roll / Spin and Move, Track Movement",Children's Games
192934.0,Colony,2016.0,1,4,60,13,1747,6.63329,2109,2.3103,2689.0,"Deck Bag and Pool Building, Dice Rolling, Trading",Strategy Games
127127.0,The Lord of the Rings: The Fellowship of the Ring Deck-Building Game,2013.0,2,5,30,15,1402,6.79892,2110,2.1143,2569.0,Deck Bag and Pool Building,Thematic Games
140535.0,Koryŏ,2013.0,2,4,20,13,1706,6.65633,2111,1.8636,2551.0,"Set Collection, Simultaneous Action Selection",Strategy Games
204431.0,One Night Ultimate Alien,2017.0,4,10,10,8,1014,7.03581,2112,1.8696,3434.0,"Hidden Roles, Role Playing, Traitor Game, Variable Player Powers, Voting",Party Games
73664.0,Cabo,2010.0,2,5,30,8,958,7.0652,2113,1.2857,1513.0,"Hand Management, Memory","Abstract Games, Family Games"
2288.0,Blood Bowl (Second Edition),1988.0,2,2,180,14,1346,6.82556,2114,2.8421,2061.0,"Dice Rolling, Grid Movement, Variable Player Powers",Thematic Games
108.0,TAMSK,1998.0,2,2,20,8,1353,6.77154,2115,2.2885,2039.0,"Action Timer, Enclosure, Grid Movement",Abstract Games
233955.0,Montana,2017.0,2,4,45,10,1370,6.76217,2116,2.2647,2204.0,"Auction/Bidding, Set Collection, Worker Placement","Family Games, Strategy Games"
17053.0,Sleeping Queens,2005.0,2,5,20,8,3182,6.46775,2117,1.0573,7268.0,"Hand Management, Memory, Set Collection, Take That","Children's Games, Family Games"
250881.0,Dominations: Road to Civilization,2019.0,2,4,120,13,641,7.60665,2118,3.6129,1341.0,"Area Majority / Influence, Modular Board, Set Collection, Tech Trees / Tech Tracks, Tile Placement",Unknown
171479.0,Commissioned,2016.0,2,6,60,13,766,7.32062,2119,2.7714,1683.0,"Area Movement, Cooperative Game, Deck Bag and Pool Building, Set Collection, Variable Player Powers",Thematic Games
283619.0,Century: Golem Edition - Eastern Mountains,2019.0,2,4,45,10,629,7.55226,2120,2.2727,2241.0,"Modular Board, Pick-up and Deliver, Point to Point Movement","Family Games, Strategy Games"
255615.0,GoodCritters,2018.0,4,8,45,12,858,7.12924,2121,1.35,1840.0,"Bribery, Simultaneous Action Selection, Voting",Party Games
25261.0,Tannhäuser,2007.0,2,10,120,11,3103,6.47804,2122,2.7309,5825.0,"Dice Rolling, Line of Sight, Point to Point Movement, Variable Player Powers",Thematic Games
28620.0,Phoenicia,2007.0,2,5,90,12,1865,6.55703,2123,2.9331,2064.0,Auction/Bidding,Strategy Games
185538.0,Tsukuyumi: Full Moon Down,2018.0,3,5,150,14,595,8.17199,2124,3.7143,989.0,"Area Majority / Influence, Campaign / Battle Card Driven, Card Drafting, Modular Board, Variable Player Powers",Strategy Games
987.0,Kingmaker,1974.0,2,7,240,12,2871,6.50216,2125,3.0691,5448.0,"Area Movement, Dice Rolling, Events, Movement Points, Simulation, Voting","Strategy Games, Wargames"
153623.0,Limes,2014.0,1,2,20,8,1128,6.87018,2126,1.8478,1858.0,"Pattern Building, Tile Placement",Family Games
185123.0,Ascension: Dreamscape,2015.0,1,4,60,13,604,7.63705,2127,2.3125,1220.0,"Card Drafting, Deck Bag and Pool Building, Hand Management",Unknown
